NR;Name;Bibliothek;DBS-ID;1;2;3;4;5.1;5.2;5.3;5.4;6;7;8;9;10;11;12;13.1;15;16;17;18;19;20;21;30;34;38;39;40;41;42;46;50;54;58;62;63;64;65;66;70;74;78;79;80;81;82;90;98;102;110;111;113;113.1;113.4;113.5;114;118;121;122;123;130;131;132;133;134;135;138;141;142;143;144;146;147;148;149;150;151;151.1;152;152.1;153;154;157;159;162;163;164;165;166;167;170;172;174;175;176;176.1;177;178;178.1;178.2;178.3;178.4;179;180;181;183;184;184.1;184.2;185;186;189;190;191;192;195;196;197;198;201;202;203;204;207;208;210;211;212;213;214;215;216;217;218;219;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;B.1.2.4;B.1.3.1;B.1.3.2;B.1.4.1;B.2.2.1;B.2.2.4;B.2.2.5;B.3.3.3;B.3.4.1;B.3.4.2;B.4.2.2;B.4.3.1
65;Flensburg ZHB;Zentrale Hochschulbibliothek Flensburg;DA385;1;9,942;543;4,796;13,419;10,185;475;2,718;308;73;8;1;2;4,963;3,762;1,201;557;450;49;232,979;7,144;9,167;252,574;N;N;3,224;2;0;186;N;N;N;N;N;N;0;0;0;N;N;N;0;0;0;0;0;0;0;N;13,174;1,863;176,650;7,535;58,389;0;N;208;116,611;406;65,767;12;25,283;13,510;3,867;36,824;3,206;1;7,146;1,864;0;0;0;7,146;1,864;476,254;469,760;217,076;N;0;0;6,494;60,017;0;N;536,271;536,271;0;36,070;572,341;259,916;157,107;7,262;N;N;224,869;;73;1,490;0;28;N;0;1,241,653;10,063;2,525;N;1,462;N;0;1,749;10,686;N;N;1,413;9,708;0;0;303;1,763;0;0;0;0;0;0;20,620;N;N;N;N;17.5;8;8.5;1;1.5;4;1;N;;;;;;;;;;;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;81;359;43;2;21.4;0 ;142 ;0.18 ;111.82 ;2.38 ;#WERT!;6.3 
66;Frankfurt/M DNB;Deutsche Nationalbibliothek;AG292;2;;;17,682;;;;;295;73;100;19;48;111,156;8,211;27,146;79,255;867;174;21,482,766;809,959;;;1,205;42,757;4,066,710;21,307;;;464,231;987,466;518,459;1,978,194;559,735;3,520,468;16,299;;;1,562,221;1,846,998;;404,173;45,524;;;;;;393;3,866,434;628,637;;;;;;;;56,069;;;12,683;;;;;;;;;;;;;;;;;;;;;;;;;;;;353,926;;;;;176,058;;134;312;;;;;;;;;;;;2,938;38;;;1,547;27;;;704;;;;;;;;2,147,360;170,653;;50,115;177,161;576.5;206.6;290.9;79;7.4;;260;1,084.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0.35 ;0.00 ;0.00 ;15 ;#DIV/0!
67;Frankfurt/M FH;Hochschulbibliothek;DX170;1;15,054;413;8,971;20,921;17,223;N;2,877;285;65;7;0;0;2,859;2,387;370;102;326;26;211,637;4,618;4,643;190,286;0;N;N;N;N;360;N;N;N;0;N;2,645;51;0;2,176;N;N;N;0;0;0;0;0;0;0;N;45,490;5,681;361,363;N;N;N;N;81;135,050;306;33,107;N;30,510;18,575;4,869;40,011;0;N;5,250;N;0;0;N;5,250;N;598,312;594,196;401,374;0;0;0;4,116;75,881;;N;N;N;0;0;N;205,674;104,055;10,321;N;N;221,445;;162;1,935;;N;0;8;N;N;11,018;N;N;N;N;1,497;501;0;0;902;447;0;0;177;49;0;0;55;20;0;0;N;N;0;N;N;17.83;6.05;10.83;0.95;0;0;12;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;154;21;1;14.3;0 ;125 ;0.44 ;#WERT!;#WERT!;16 ;#WERT!
68;Frankfurt/M HS Musik;Hochschule für Musik und Darstellende Kunst. Bibliothek;BS724;1;907;397;1,016;;;;;246;45;75;;;509;;;;45;10;26,738;482;16;12,673;;1,442;82,283;593;25;27,069;;82,283;;;;16,448;124;;346;16,205;243;;34;0;;;1;32;1;;;;;;;;;;;70;3,367;;;;;;;;1,199;;12;;;1,211;;63,658;45,732;5,643;;;;17,925;;;359,086;422,745;;;;;40,000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;3;1;;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#DIV/0!;0;35;5;0;0 ;0 ;0.70 ;416.09 ;#DIV/0!;0 ;#DIV/0!
69;Frankfurt/M UB;Universitätsbibliothek Johann Christian Senckenberg;AC030;10;46,119;3,055;37,563;N;46,119;N;43,646;349;84;90;2;17;57,663;34,062;3,359;20,242;3,956;320;7,089,558;48,420;25,317;1,492,152;2,794;232,299;262,508;156;30;15,653;23,134;132,838;105,763;18;0;982,657;4,624;150;68,444;120,536;821,077;41,455;45,626;2;0;0;3,037;6,610;35,979;531;1,900,792;7,491;2,823,061;82,986;404,866;240,369;3,628;1,818;1,800,288;6,570;499,096;40;32,415;24,182;7,280;765,689;16,189;27;50,500;16,248;2,876;12,825;3,835;53,376;32,908;4,911,700;4,808,237;3,575,062;365,621;0;0;108,452;1,251,016;181,091;13,853,900;20,016,616;20,697,694;3,301,285;735,614;24,734,593;1,371,225;570,083;77,365;N;191,418;2,583,050;;401;5,834;19,052;732;156;3,600;N;N;N;N;N;N;N;35,164;13,876;9,181;N;26,452;12,336;7,905;N;7,284;1,484;1,026;N;9,421;698;6,148;N;222,018;41,742;N;6,106;3,704;229.87;96.76;105.14;27.97;15.94;42.13;144;90.63;10;0;0;1;9;N;N;N;N;N;N;446,520;20,420;42,488;257;143;76,631;30,340;22,007;440;106;149,994;24,418;1,351;514;12;87,163;55,717;20,444;1,079;134;136,359;35,881;17,526;1,123;127;172,478;26,440;6,419;2,852;52;78,886;26,008;18,677;626;119;315,472;31,898;2,932;512;13;359,600;137,382;28,158;2,140;133;129,707;2,158;3,726;53;25;94,867;10,692;1,012;352;14;54,782;8,067;4,225;182;27;117,273;17,152;158;268;1;218,427;12,715;47;174;2;60,038;3,168;1,344;36;4;597,935;84,081;19,205;1,324;172;503,179;16,714;3,584;298;7;2,415;2,236;179;18;1;250;250;0;2;0;0;0;0;0;0;0;0;0;0;0;8,172;7,311;611;43;4;632;632;0;19;0;39,163;16,033;11,204;309;99;82,561;34,200;20,542;894;179;15,875;8,579;59;145;1;256,920;73,118;40,958;1,421;253;39,448;17,839;10,290;481;66;85,511;62,093;14,256;1,227;255;44,844;16,075;23,699;311;109;44,901;25,898;8,093;389;60;434;138;0;5;0;249,668;52,093;40,409;1,028;321;202,975;109,724;53,135;2,129;458;107,244;49,151;18,749;1,764;302;75;693;80;6;52.5;0 ;506 ;#WERT!;532.88 ;7.75 ;3 ;16.3 
70;Frankfurt/O UB;Europa-Universität Viadrina. Universitätsbibliothek;EX035;1;6,020;182;2,883;9,282;4,118;388;2,255;341;76;25;4;1;7,514;5,700;700;1,114;408;80;565,055;8,558;2,954;542,734;0;0;150;0;0;0;72;0;78;0;0;145,411;1;33;0;1,094;139,097;5,220;0;0;0;0;0;0;0;7;2,526;193;251,326;1,143;19,688;0;1,148;32;231,470;748;216,847;27;41,986;41,138;4,881;53,757;0;19;8,563;637;0;0;17;8,563;654;845,922;833,602;305,084;0;0;0;12,320;160,426;0;1,913,826;2,920,174;2,903,373;12,868;3,933;2,920,174;77,251;20,665;569;N;9,223;166,305;;47;486;N;N;N;N;N;N;1,956;N;N;N;N;1,377;1,861;0;0;1,150;1,733;0;0;133;192;0;0;0;0;0;0;48,174;N;0;0;7,328;32;13;14;5;0;N;9;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84;919;66;#WERT!;26.8;1 ;#WERT!;0.32 ;1,012.89 ;17.56 ;#WERT!;0.6 
71;Freiberg TU Bergakad.;"Technische Universität Bergakademie Freiberg. Bibliothek ""Georgius Agricola""";AB105;2;4,016;379;4,131;9,307;4,452;805;3,455;342;96;65;24;12;4,985;3,216;501;1,268;341;37;711,682;4,305;8,200;316,137;5;0;33,614;148;14;918;5,120;0;1,900;0;26,096;66,261;6,623;1,679;2,496;10,225;6,906;49,130;6,521;10;0;500;0;0;5,681;209;87,668;3,863;398,419;61,778;156,287;0;388;132;242,132;338;74,135;17;58,827;53,587;4,698;348,938;N;N;11,086;3,863;0;0;N;11,086;3,863;1,215,453;1,211,345;747,357;0;0;0;4,108;107,281;15,064;1,732,788;3,055,522;2,916,559;173,934;41,279;3,131,772;155,187;121,379;869;N;15,398;214,397;;140;862;1,120;278;54;0;87,508;233,095;8,987;246,426;387,666;N;N;3,754;865;1,399;0;2,782;855;1,146;0;885;280;661;0;716;189;647;0;7,085;1,896;302;4,005;4,586;25.6;5.6;14.5;5.5;1.14;0;17;146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74;732;78;6;48.8;8 ;451 ;0.45 ;739.66 ;14.25 ;44 ;6.9 
72;Freiburg/Br Ev. FH Sozi.;Evangelische Hochschule Freiburg. Staatlich anerkannte Hochschule der Evangelischen Landeskirche in Baden Hochschulbibliothek;DL289;1;873;26;1,155;3,913;N;N;N;241;40;0;0;0;N;N;N;N;44;12;55,469;1,235;1,469;42,453;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;N;N;0;0;0;0;0;0;0;0;N;N;N;0;0;0;671;1;460;171;10,188;0;5,284;943;667;5,541;0;N;1,235;N;0;0;N;1,235;N;49,100;47,993;N;0;0;0;N;N;N;N;N;N;N;N;N;40,963;21,474;3,342;N;N;N;;N;N;N;N;N;0;N;N;635;N;N;N;N;43;0;0;0;35;0;0;0;2;0;0;0;0;0;0;0;N;N;N;N;N;2.6;1.6;1;0;0;0;0;7;;;;;;;;;;;;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;81;#WERT!;49;3;#WERT!;0 ;#WERT!;0.61 ;#WERT!;#WERT!;22 ;#WERT!
73;Freiburg/Br HS Musik;Hochschule für Musik Bibliothek        ;CW007;2;578;79;1,008;;;;;245;37;;;;;;;;;;21,481;312;261;;;;;1,951;196;;;83,147;;;;12,356;278;18;;12,356;;;;;;;;;;;;;;;;;;;;36;3,616;;;;;;;;2,541;;;;;2,541;;66,046;66,046;;;;;1,458;;;206,826;274,330;;;;;63,241;11,688;619;;;;;30;;;;;;30,937;;;;;;;92;23;;;;;;;;;;;;;;;;;;;;3;1;2;;;0.45;;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;5;0;0 ;0 ;0.38 ;272.15 ;#DIV/0!;0 ;#DIV/0!
74;Freiburg/Br PH;Pädagogische Hochschule. Bibliothek;AW872;1;4,791;237;7,965;15,166;4,244;381;5,753;342;78;2;0;0;2,905;2,574;295;36;267;47;238,315;6,525;8,176;227,097;0;341;2,137;77;18;1,810;0;1,783;0;0;N;5,756;189;68;2,455;3,415;2,101;240;0;0;0;0;0;0;0;0;42,741;4,182;120,050;34,288;87,424;0;7,779;460;32,626;441;51,794;14;23,453;13,790;5,608;60,472;0;2;6,791;4,184;0;0;N;6,791;4,184;450,379;420,219;188,104;891;0;0;30,160;67,142;N;998,148;1,515,669;1,449,107;;63,796;1,512,903;360,117;200,982;23,014;N;N;233,355;193,400;236;2,403;N;15;5;3;N;66,878;12,461;77,686;924,109;N;589;5,265;451;12;0;2,873;405;0;0;11;2;0;0;264;67;11;0;8,525;340;0;N;8,525;17.59;8;8;1;0;4.3;12;43.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;55;512;53;4;84.9;0 ;#WERT!;#WERT!;190.29 ;3.55 ;16 ;4.2 
75;Freiburg/Br UB;Universitätsbibliothek Freiburg/Breisgau;AK025;1;24,391;3,514;21,990;74,548;27,400;2,354;44,794;362;119;80;4;21;29,729;17,007;2,945;9,777;1,748;170;3,332,471;22,425;1,022;885,344;3,449;12,941;41,211;65;0;8,017;36,986;4,337;0;0;27;684,031;31;293;203;22,158;638,184;23,689;4,044;199;0;0;1,530;122;2,238;164;178,493;13,821;1,767,579;129,248;472,383;8,601;23,778;1,319;1,121,019;1,604;151,700;25;60,640;51,282;6,926;1,409,078;8,806;18;22,720;11,636;N;N;2,203;22,720;13,839;4,490,981;4,099,095;3,013,053;315,733;N;N;76,153;1,005,296;5,997;7,324,882;12,821,159;11,362,487;1,267,756;180,369;12,810,612;850,202;359,882;42,803;132,582;227,284;3,229,670;1,385,668;976;8,021;5,809;1,689;287;1,250;7,901,054;N;N;N;N;N;N;17,444;17,750;0;0;17,443;15,730;0;0;2,882;2,585;0;0;2,336;2,338;0;0;54,929;N;2,176;2,139;2,203;115.7;47.65;48.65;19.4;10.73;13.89;86.96;307.99;64;5;6;19;34;2,712;1,933,186;0;1,628,113;40.35;2,053,339;367,547;22,544;16,606;372;83;67,676;47,575;4,032;1,132;42;132,902;14,515;4,852;425;66;55,050;30,576;3,190;509;58;16,867;3,170;793;96;9;89,751;13,047;496;378;7;27,949;17,611;1,278;486;27;178,799;12,703;149;305;3;388,389;144,189;60,971;1,735;192;124,307;655;466;13;6;124,163;644;0;18;0;27,590;926;326;19;3;65,167;158;462;8;1;292,994;2,056;0;27;0;19,838;1,579;0;32;0;368,472;6,487;1,776;110;8;1,067,596;20,135;2,406;421;10;139,445;138;128;4;1;5,759;0;0;0;0;33,588;141;0;2;0;910;728;182;12;1;67,847;893;38;20;2;12,092;539;248;16;4;50,482;35,181;2,984;668;35;48,786;22,160;3,058;500;45;25,664;875;50;24;1;63,619;15,959;3,883;317;40;90,308;37,385;3,121;923;23;84,835;43,464;2,458;1,203;58;63,074;45,842;5,187;1,213;52;18,895;5,588;1,801;78;22;14,857;8,723;3,606;232;43;30,574;14,631;1,084;298;4;137,975;78,214;17,826;1,674;286;107,948;25,006;8,558;445;61;100;609;63;5;165.4;1 ;496 ;#WERT!;583.04 ;2.78 ;18 ;11.3 
76;Fulda FH/HLB;Hochschul- und Landesbibliothek Fulda;AL066;2;9,692;284;14,430;37,325;10,879;;24,218;296;73;46;9;15;;;;;456;68;752,450;15,983;11,721;507,595;431;;20,949;116;32;4,855;2,074;9,148;919;1;845;19,468;279;28;6,293;392;17,399;1,677;3,931;4;0;705;854;2,043;671;0;1,100,060;993;425,636;;;;11,154;0;335,396;1,944;158,313;41;50,157;39,247;6,621;24,950;0;6;13,687;902;786;10;86;16,377;998;970,270;968,321;450,586;2,768;534;;18,653;193,164;21,842;2,545,203;3,508,363;;;;;447,064;186,203;32,467;;;434,558;;634;7,543;;3;1;1;;;17,402;;;;;4,109;3,001;0;0;2,259;2,662;0;0;348;698;0;0;96;324;0;0;17,319;2,471;3,610;496;11,327;45.94;21.5;19.32;5.11;;3.65;12;105;2;2;;;;;;;;;;188,927;9,247;34,702;249;170;9,339;7,723;1,542;136;10;42,956;8,975;2,873;311;20;8,014;5,477;2,247;124;26;34,389;13,947;7,929;488;95;46,962;26,610;7,214;871;66;18,699;12,361;4,591;358;46;123,099;31,695;20,505;807;130;134,931;76,206;15,714;824;94;7,328;2,344;1,263;112;15;3,740;3,494;245;87;7;37,064;11,511;4,342;355;35;4,084;900;366;36;5;4,026;631;206;18;3;397;125;271;5;2;1,626;1,107;383;50;8;84,923;19,104;11,816;494;63;31,010;1,533;1,061;59;12;1,198;280;824;12;7;3,396;2,257;1,139;58;17;1,284;1,212;27;26;1;38,218;16,926;10,050;350;37;3,681;1,358;1,884;61;17;13,380;10,876;2,389;334;31;8,593;3,117;2,619;96;32;4,051;1,752;1,010;89;18;11,554;4,762;2,020;146;18;20,614;16,448;1,315;1,138;10;36,584;26,536;3,730;1,813;53;6,312;2,411;3,381;162;16;2,842;1,780;1,036;106;4;827;802;0;44;0;4,720;4,103;145;325;1;19,568;13,172;5,702;407;70;11,783;6,557;3,451;312;57;55;0;46;5;43.6;2 ;756 ;0.78 ;243.13 ;8.07 ;17 ;#DIV/0!
77;Fulda Priestersem.;Bibliothek des Bischöflichen Priesterseminars | Hauptbibliothek der Theologischen Fakultät Fulda;DA774;5;145;15;563;1,727;116;33;348;240;38;85;2;23;1,958;522;129;1,200;40;3;357,436;7,580;0;153,638;N;N;N;N;0;N;N;N;N;N;N;N;N;0;N;N;N;N;N;0;0;0;N;N;N;N;N;N;N;N;N;N;N;N;N;650;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;153,638;153,496;N;0;0;0;8,395;N;N;N;N;N;N;N;N;5,407;5,047;150;N;5,200;11,855;;0;0;0;0;0;0;38,026;0;0;0;0;0;0;109;204;N;N;109;204;N;N;12;55;N;N;25;78;N;N;N;N;N;N;N;4.5;0;3.5;1;0;1;0;18;5;1;0;1;3;650;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;0;0;0;0;0;N;N;N;N;N;0;0;0;0;0;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;100;3263;250;34;74.1;156 ;0 ;#WERT!;#WERT!;#WERT!;26 ;#WERT!
78;Gelsenkirchen FH;Westfälische Hochschule Gelsenkirchen Bocholt Recklinghausen    Hochschulbibliothek;BY710;3;8,731;521;4,891;N;N;N;N;246;55;0;0;0;3,408;3,313;95;0;366;84;181,198;3,463;15,866;217,087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;337,026;N;N;0;72;N;N;N;70,793;N;17,314;11,635;4,654;N;N;N;3,465;N;0;0;0;3,465;N;549,239;546,404;337,026;0;0;0;2,835;N;0;N;549,239;548,515;1,477;0;549,992;110,769;71,306;3,743;N;N;N;;N;N;0;0;0;55;N;N;1,778;N;N;N;N;1,672;1,020;0;0;656;869;0;0;4;252;0;0;4;249;0;0;N;N;0;0;0;11.37;3.1;7.27;1;0;0.97;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;358;40;1;#WERT!;0 ;#WERT!;#WERT!;112.30 ;#WERT!;#WERT!;0.3 
79;Gera DHGE;Bibliothek der Dualen Hochschule Gera-Eisenach;EZ275;2;1,472;58;2,734;2,734;1,914;123;416;244;40;6;0;0;613;554;58;3;55;24;46,096;2,663;3,770;92,400;0;0;12;0;0;0;0;0;0;0;0;71;2;0;145;70;1;0;0;0;0;0;0;0;0;0;14,711;N;55,803;14,382;N;0;325;4;19,760;103;10,468;4;5,887;4,407;4,407;5,876;417;1,487;2,682;105;0;0;0;2,682;105;154,080;153,726;61,680;0;0;0;983;595;0;197,086;351,761;350,366;0;1,395;351,761;34,525;9,651;449;N;N;0;;32;599;0;0;0;0;65,244;16,205;574;4,942;206,228;191,641;0;426;431;0;0;307;385;0;0;27;81;0;0;0;0;0;0;5,929;84;0;N;N;4.29;2.66;1.63;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;854;358;313;20;1;569;545;0;27;0;6,377;6,140;0;206;0;0;0;0;0;0;4,638;3,926;712;154;8;22,289;11,867;63;415;1;96;96;0;3;0;54,554;27,020;4,809;720;25;12,325;5,272;1,518;202;7;145;145;0;7;0;1,494;1,494;0;56;0;8,032;4,159;1,163;109;9;804;804;0;24;0;114;114;0;2;0;28;28;0;6;0;0;0;0;0;0;833;636;165;14;1;3,726;3,073;653;79;2;12,761;11,912;849;316;4;4,272;3,993;224;98;2;0;0;0;0;0;0;0;0;0;0;228;228;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;357;357;0;12;0;215;215;0;9;0;247;247;0;10;0;0;0;0;0;0;0;0;0;0;0;57;57;0;3;0;5;5;0;1;0;46;46;0;1;0;72;362;36;3;0;0 ;392 ;#DIV/0!;128.66 ;#DIV/0!;13 ;0.4 
80;Gießen FH;Technische Hochschule Mittelhessen, Hochschulbibliothek;BP620;2;18,957;403;N;26,964;25,522;351;437;268;82;N;0;0;2,993;2,087;288;N;621;45;118,462;2,369;8,176;164,893;0;0;N;16;0;1,560;0;0;0;0;N;N;5;0;289;N;N;N;0;0;0;0;0;0;0;0;N;495;635,222;131,195;N;0;N;N;471,207;146;34,057;175;41,009;37,379;4,503;5,237;1,691;2;2,314;497;0;0;0;2,390;497;808,993;808,891;642,149;0;0;0;0;N;N;N;N;N;0;N;N;89,036;51,485;2,841;N;1,047;N;;603;4,222;0;0;0;0;4,545,273;N;N;N;N;N;N;406;354;24;21;304;395;24;18;76;121;0;16;0;63;0;16;N;N;0;0;0;15;6;8;1;0;7.7;0;81;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;108;32;1;#WERT!;0 ;218 ;0.13 ;#WERT!;#WERT!;29 ;#WERT!
81;Gießen UB;Universitätsbibliothek Giessen;AB026;12;27,927;3,224;35,653;41,168;27,927;1,684;11,557;346;109;42;5;5;N;N;N;N;1,909;218;3,752,876;48,446;52,397;1,302,236;883;4,593;18,439;110;1;1,231;17,079;1,138;N;N;N;89,904;855;743;2,393;N;7,736;81,618;2,768;5;0;0;N;N;N;112;1,812,018;N;1,680,376;1,156,512;N;7,813;N;823;581,285;2,338;199,685;N;64,252;54,138;6,804;1,415,632;N;N;N;N;0;0;N;N;N;4,434,318;4,394,743;3,095,488;132,920;0;0;39,575;748,775;47,690;N;5,183,093;6,019,669;202,008;120,307;6,341,984;701,242;360,134;31,012;N;N;N;;402;3,395;77,211;416;240;11,141;4,300,000;N;100,858;1,241,675;N;4,647,835;1,217,647;7,455;8,827;33;358;6,666;8,342;33;351;901;1,749;33;351;745;1,243;0;0;N;N;N;N;N;111.75;50.75;44;17;0.91;19.73;97;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;89;#WERT!;61;4;#WERT!;0 ;2,588 ;0.31 ;145.38 ;#WERT!;11 ;5.1 
