NR;Name;Bibliothek;DBS-ID;1;2;3;4;5.1;5.2;5.3;5.4;6;7;8;9;10;11;12;13.1;15;16;17;18;19;20;21;30;34;38;39;40;41;42;46;50;54;58;62;63;64;65;66;70;74;78;79;80;81;82;90;98;102;110;111;113;113.1;113.4;113.5;114;118;121;122;123;130;131;132;133;134;135;138;141;142;143;144;146;147;148;149;150;151;151.1;152;152.1;153;154;157;159;162;163;164;165;166;167;170;172;174;175;176;176.1;177;178;178.1;178.2;178.3;178.4;179;180;181;183;184;184.1;184.2;185;186;189;190;191;192;195;196;197;198;201;202;203;204;207;208;210;211;212;213;214;215;216;217;218;219;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;B.1.2.4;B.1.3.1;B.1.3.2;B.1.4.1;B.2.2.1;B.2.2.4;B.2.2.5;B.3.3.3;B.3.4.1;B.3.4.2;B.4.2.2;B.4.3.1
65;Esslingen/N HSB;Hochschulbibliothek Esslingen;BS700;2;6,192;314;8,807;;;;;248;53;21;0;1;1,505;1,130;;230;194;29;113,201;3,209;8,802;176,035;0;0;N;N;N;N;N;;;;N;N;N;N;N;N;;;;;;;;;;;32,920;1,761;309,297;28,545;207,160;0;98;118;102,137;287;46,780;5;50,123;40,809;9,314;23,354;0;0;3,209;1,761;0;0;0;3,209;1,761;508,686;508,686;332,651;0;0;0;0;42,779;0;369,404;920,869;920,869;350;17,763;938,982;152,866;90,740;5,561;N;N;93,190;;96;1,345;;N;N;5;403,947;106,135;7,658;55,298;11,767,014;1,038,472;431;2,867;1,760;0;0;1,708;1,508;0;0;451;614;0;0;253;449;0;0;3,349;305;;;;6;1;5;;;6;0.00;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;174;30;2;14;0;207;1.377045186;104.56;9.88;15;1.9
66;Flensburg ZHB;Zentrale Hochschulbibliothek Flensburg;DA385;1;9,697;570;14,834;14,834;10,495;480;293;293;75;8;0;0;4,963;3,762;1,201;557;450;49;235,002;5,632;4,510;204,825;N;N;3,222;12;0;1,225;N;N;N;N;N;N;162;0;3,525;6,138;6;N;0;0;0;0;0;0;0;N;11,311;2,472;238,427;6,803;76,649;0;N;191;166,832;392;54,766;6;23,822;11,613;1,638;40,413;0;2;5,730;2,474;0;0;16;5,730;2,490;491,093;486,161;278,840;N;0;0;4,932;83,545;0;N;574,638;587,093;;44,733;631,826;235,935;146,145;7,398;N;N;N;;64;1,215;0;30;22;0;1,276,978;6,162;;;1,011;;;1,727;12,331;N;N;1,327;11,208;0;0;351;2,174;0;0;0;0;0;0;21,957;N;N;N;N;17.5;8;8.5;1;1.5;3.52;0.00;N;1;1;0;0;0;;;;;;0;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;77;366;44;2;#WERT!;0;118;#WERT!;38.74;#WERT!;#WERT!;7.1
67;Frankfurt/M DNB;Deutsche Nationalbibliothek;AG292;2;;;17,374;;;;;297;73;100;16;41;111,156;8,211;27,146;79,255;859;175;20,672,807;341,475;;;1,200;42,757;4,045,403;31,716;;;458,571;976,489;517,617;1,978,194;555,907;3,504,169;23,541;;;1,546,960;1,845,960;;358,649;43,137;;;;;;381;3,237,797;326,495;;;;;;;;56,277;;;12,287;;;;;;;;;;;;;;;;;;;;;;;;;;;;390,515;;;;;173,739;;419;379;;;;;;;;;;;;3,008;101;;;1,564;76;;;694;;;;;;;;1,577,021;178,761;;54,440;148,346;576.5;206.6;290.9;79;3.8;;323;1,019.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;0;14;#DIV/0!
68;Frankfurt/M FH;Hochschulbibliothek;DX170;1;15,045;414;8,945;20,085;16,511;N;2,817;285;65;7;0;1;2,859;2,387;370;102;326;26;211,662;4,911;4,663;196,200;0;N;N;N;N;708;N;N;N;0;N;2,594;45;0;1,835;N;N;N;0;0;0;0;0;0;0;N;39,809;5,542;313,809;N;N;;N;81;132,401;349;33,341;N;20,153;8,242;4,813;45,635;0;N;4,246;N;0;0;N;4,246;N;561,800;558,187;359,444;0;0;0;3,613;77,737;0;N;N;N;0;1,000;N;199,592;89,987;11,210;N;N;218,831;;137;1,809;5,242;N;0;4;N;N;12,125;N;N;N;N;1,222;548;0;0;620;466;0;0;110;130;0;0;91;72;0;0;N;N;0;N;N;16.58;4.91;10.73;0.95;0.00;0.00;9;35;N;N;N;N;N;N;N;N;N;N;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;154;21;1;14;0;456;#WERT!;#WERT!;#WERT!;17;#WERT!
69;Frankfurt/M HS Musik;Hochschule für Musik und Darstellende Kunst. Bibliothek;BS724;1;805;176;1,021;14;;;;249;45;75;;;509;;;;45;10;26,272;639;0;15,339;;1,442;81,715;864;15;27,968;;81,715;;;;16,324;141;0;680;16,031;243;;34;0;;;1;32;1;;;;;;;;;;;70;2,936;;;;;;;;1,038;;9;;;1,598;;76,343;46,926;4,965;;;;24,451;;;343,433;419,776;;;;;40,000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;3;1;;1.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;#DIV/0!;0;46;7;0;0;0;0.222293723;411.14;#DIV/0!;0;#DIV/0!
70;Frankfurt/M Theol.HS;Bibliothek der Phil.-Theol. Hochschule Sankt Georgen;BK134;1;392;39;N;;;;;294;66;80;2;1;2,180;820;;1,175;100;11;463,827;5,372;634;;212;;1,400;;;;1,400;;;;;1,775;0;0;N;;1,775;;118;;;;116;2;0;0;44,030;10,863;N;;;;N;N;N;600;N;N;29,218;N;N;N;N;28;;N;0;0;;5,372;;;;;;;;;;;;;;;;;18,459;5,741;359;;;48,552;;N;N;;;;;114,497;;;;;;;915;151;0;0;653;134;;;;;;;102;10;;;5,372;;11,476;;;7;3;3;1;0.25;0.5;0.00;N;1;1;0;0;0;600;463,827;29,218;;7.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71;1903;232;18;113;7;#WERT!;#DIV/0!;#WERT!;0;#WERT!;#DIV/0!
71;Frankfurt/M UB;Universitätsbibliothek Johann Christian Senckenberg;AC030;9;46,961;3,397;N;N;46,961;N;N;345;84;90;5;19;57,559;34,018;3,348;20,193;3,873;340;7,101,065;53,714;20,191;1,610,586;2,794;231,417;262,363;714;15;19,976;23,134;132,836;105,763;18;0;978,180;21,441;836;71,178;120,536;820,735;36,909;45,624;15;0;0;3,037;6,610;35,977;529;1,764,660;7,327;2,616,322;131,417;506,014;235,300;3,519;1,934;1,722,726;6,981;579,260;44;32,099;23,858;7,481;821,645;30,798;102;56,587;7,429;3,494;116;3,236;60,081;10,781;5,640,407;5,292,666;3,494,787;257,533;1,468;0;88,741;1,434,920;153,505;13,956,245;21,031,572;20,173,484;3,175,500;780,604;24,129,588;1,436,818;608,134;88,040;N;197,770;2,485,425;;404;6,148;33,006;775;167;3,175;N;N;N;N;N;N;N;37,260;15,427;9,256;N;28,155;13,711;8,027;N;7,249;1,866;983;N;9,832;816;6,359;N;161,824;42,304;N;8,246;4,217;233;107.48;100.44;25.08;10.56;36.39;133;115;14;0;0;1;13;N;N;N;N;N;N;447,264;15,217;44,069;218;158;90,858;29,931;28,961;478;112;158,271;24,734;808;526;12;76,173;40,962;23,373;869;141;106,046;34,212;15,343;1,079;133;230,358;28,624;14,924;737;54;131,841;39,374;33,850;797;129;313,662;26,632;2,816;470;15;354,909;112,101;30,624;1,690;141;131,717;2,562;8,433;59;25;85,977;11,100;7,978;284;32;40,300;10,074;3,795;227;30;115,047;7,003;338;121;1;202,123;8,774;47;160;2;71,917;3,904;1,048;59;4;616,599;86,104;17,164;1,390;136;595,069;20,408;5,042;297;12;6,979;2,565;179;10;1;336;336;0;1;0;0;0;0;0;0;0;0;0;0;0;12,450;11,251;597;83;4;497;457;0;7;0;44,427;20,968;12,039;637;118;105,093;35,210;24,686;989;238;825;781;0;7;0;196,266;79,639;60,249;1,641;277;50,769;20,154;19,636;483;85;91,612;68,647;15,825;1,270;257;41,841;19,086;20,009;373;116;45,057;23,946;9,909;397;61;906;166;0;5;0;201,015;87,636;40,827;1,844;340;200,633;103,959;56,353;1,961;477;144,850;67,730;40,346;2,385;319;76;676;77;6;49;0;778;0.404149325;#WERT!;8.46;3;16.4
72;Frankfurt/O UB;Europa-Universität Viadrina. Universitätsbibliothek;EX035;1;6,461;191;3,241;7,683;4,451;401;2,192;341;76;28;2;0;7,514;5,700;700;1,114;408;80;559,451;9,103;2,594;493,304;0;0;150;0;0;0;72;0;78;0;0;145,443;7;81;0;1,094;139,096;5,253;0;0;0;0;0;0;0;7;2,316;187;214,414;955;17,529;0;1,147;28;196,636;771;252,950;1;19,441;18,590;3,841;10,184;0;14;8,448;850;0;0;43;8,448;893;729,606;716,756;224,599;0;0;0;12,850;88,800;0;1,978,008;2,796,414;2,787,686;2,000;6,728;2,796,414;84,644;22,639;698;N;8,659;176,596;;69;609;N;7;0;0;155,377;N;1,719;N;N;N;N;1,257;1,746;0;0;1,145;1,640;0;0;51;255;0;0;0;0;0;0;22,175;N;0;0;8,532;33;14;14;5;0.00;0.00;9;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;857;61;5;27;0;#WERT!;0.368858973;862.82;15.84;#WERT!;0.3
73;Freiberg TU Bergakad.;"Technische Universität Bergakademie Freiberg. Bibliothek ""Georgius Agricola""";AB105;2;4,060;346;4,448;8,973;4,369;779;3,203;340;96;65;24;12;4,985;3,216;501;1,268;396;34;715,577;5,402;8,316;261,423;5;0;33,480;189;23;328;5,044;0;1,851;0;26,087;61,319;1,628;1,901;2,271;3,725;6,905;50,689;6,511;1,601;0;1,100;0;0;5,681;209;83,945;4,036;501,231;55,155;0;0;408;132;270,035;359;63,223;46;36,219;31,578;4,520;521,452;26,053;N;7,316;4,036;0;0;N;7,316;4,036;1,384,264;1,374,951;1,048,736;0;N;N;9,313;132,888;16,000;1,783,526;3,300,678;3,062,989;144,536;47,074;3,254,599;173,265;134,858;1,561;N;19,083;450,535;;202;1,597;7,904;147;41;N;181,847;226,139;16,408;446,075;498,678;418,652;N;4,880;1,027;2,387;0;3,753;985;2,111;0;1,555;242;1,354;0;1,239;225;1,204;0;18,716;6,872;478;4,126;4,916;30.28;9.58;15.2;5.5;0.58;0.00;29;113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;730;90;7;102;8;2156;0.776138952;742.06;7.33;29;5.9
74;Freiburg/Br Ev. FH Sozi.;Evangelische Hochschule Freiburg. Staatlich anerkannte Hochschule der Evangelischen Landeskirche in Baden Hochschulbibliothek;DL289;1;920;29;;3,743;;N;;240;40;0;0;0;N;N;N;N;44;12;55,703;1,259;578;42,925;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;N;N;0;0;0;0;0;0;0;0;N;N;N;0;0;0;638;2;974;169;11,332;0;3,736;847;588;8,535;0;816;1,259;N;0;0;N;1,259;N;52,957;51,461;N;0;0;0;N;N;N;N;N;N;N;N;N;41,851;22,074;3,213;N;N;N;;N;N;N;N;N;0;N;601;;;N;N;N;58;0;0;0;52;0;0;0;1;0;0;0;0;0;0;0;N;N;N;N;N;2.5;1.5;1;0.00;0.00;0.1;0.00;13.5;1;0;1;0;0;169;55,703;588;52,957;2.5;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;90;#WERT!;46;3;#WERT!;0;#WERT!;#WERT!;#WERT!;#WERT!;42;#WERT!
75;Freiburg/Br HS Musik;Hochschule für Musik Bibliothek        ;CW007;2;540;92;987;;;;;244;37;;;;;;;;;;21,430;395;78;;;;;2,225;397;;;81,392;;;;12,096;197;;;12,096;;;;;;;;;;;;;;;;;;;;36;7,977;;;;;;;;2,817;;;;;2,817;;69,747;69,747;;;;;1,817;;;197,353;267,100;;;;;63,034;12,262;768;;;;;30;;;;;;28,729;;;;;;;101;9;;;;;;;;;;;;;;;;;;;;3;1;2;;;0.5;;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;6;0;0;0;0.353412413;270.62;#DIV/0!;0;#DIV/0!
76;Freiburg/Br PH;Pädagogische Hochschule. Bibliothek;AW872;1;4,804;221;8,317;15,933;3,922;334;4,680;343;78;2;0;0;2,905;2,574;295;36;267;47;240,273;7,012;9,849;234,602;0;367;1,999;69;97;1,483;0;1,822;0;0;N;5,591;108;110;1,527;3,409;2,101;183;0;0;0;0;0;0;0;0;38,726;4,427;166,777;30,422;85,503;0;7,628;434;39,067;441;52,685;22;23,228;13,603;5,509;47,103;0;12;6,875;4,439;0;0;N;7,189;4,439;454,530;417,418;178,361;;0;0;37,112;57,039;N;994,606;1,506,175;1,446,467;0;74,075;1,520,542;390,915;215,610;31,449;N;N;247,201;;259;2,083;86;23;5;N;N;73,895;16,765;82,225;851,887;N;434;5,151;708;27;3;2,647;619;0;0;6;13;0;3;259;108;27;0;16,201;519;0;N;16,201;18.63;8;8;1;0.00;4.17;12.36;46.19;0;0;0;0;0;0;0;0;0;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;512;53;5;49;0;432;0.456995031;181.1;6.09;16;4.9
77;Freiburg/Br UB;Universitätsbibliothek Freiburg/Breisgau;AK025;1;24,612;3,290;23,869;68,874;23,368;2,223;43,283;362;119;80;2;19;29,729;17,007;2,945;9,777;1,748;170;3,311,068;24,227;1,937;606,906;3,448;12,647;41,146;205;0;8,194;36,986;4,272;0;0;27;684,293;81;287;222;22,447;638,166;23,680;3,845;2;0;0;1,331;122;2,238;164;164,838;23,688;1,620,106;117,943;426,771;7,850;23,452;1,296;1,033,558;1,820;173,146;117;45,682;36,367;6,542;1,104,960;0;15;24,515;21,329;N;N;2,374;24,515;23,703;3,646,170;3,575,507;2,702,398;266,617;N;N;70,663;1,544,692;7,999;7,096,515;12,287,377;10,293,883;572,588;200,547;11,067,018;933,633;395,828;50,510;147,227;248,219;3,021,673;;1,056;6,364;5,635;1,781;314;876;7,448,011;N;N;N;N;N;N;17,847;16,464;0;0;17,148;14,720;0;0;2,839;2,470;0;0;2,366;2,197;0;0;37,060;N;7,445;1,236;2,087;114.7;48.45;49.25;17;11.44;9.34;68.78;259.59;64;5;6;19;34;2,814;1,937,739;0;1,539,677;44.6;2,143,305;283,413;12,643;16,657;199;99;31,204;13,986;6,219;272;38;110,540;12,580;4,526;355;99;50,134;23,800;6,412;372;57;20,155;2,851;651;63;16;75,818;7,248;724;194;16;25,364;8,514;2,090;252;34;211,619;8,479;230;194;3;289,466;57,722;70,068;811;205;101,451;1,143;457;16;7;119,108;361;0;8;0;25,545;580;348;14;4;92,086;686;230;17;1;340,253;1,093;0;17;0;22,912;4,048;54;67;0;282,229;7,222;1,436;113;3;735,824;16,296;2,908;396;12;125,302;158;368;4;2;666;111;0;1;0;34,236;9;0;1;0;851;669;182;9;1;50,205;989;38;19;2;11,244;550;480;19;4;35,695;19,799;3,003;346;39;40,699;11,505;2,928;259;49;14,044;933;26;35;1;44,014;4,009;5,232;69;36;48,944;17,512;3,172;422;23;47,764;19,332;2,543;501;63;36,518;17,978;6,209;433;61;19,641;6,808;2,154;88;24;12,397;4,517;4,205;113;49;18,341;10,982;753;226;7;124,592;62,231;19,442;1,352;284;89,084;14,622;9,401;309;76;96;610;63;5;108;1;430;0.513797265;514.78;4.07;15;7
78;Freising HSWT;Hochschule Weihenstephan-Triesdorf. Abt. Weihenstephan Zentralbibliothek;AY364;4;6,162;235;3,697;3,697;N;N;N;274;47;21;10;0;1,143;862;;206;156;25;142,146;3,368;3,793;136,405;0;353;N;N;N;N;N;0;0;0;N;N;N;N;N;N;N;N;0;0;0;0;0;0;0;0;24,603;1,535;101,250;N;101,250;0;N;25;28,127;643;69,714;1;11,744;5,836;3,747;7,786;N;N;3,368;1,535;N;N;N;N;N;220,665;213,905;124,044;0;0;0;6,760;95,724;N;N;N;N;N;3,988;N;65,911;36,258;748;N;N;N;;37;537;N;N;0;0;107,592;N;893;N;N;N;0;2,377;1,229;0;0;1,773;1,103;0;0;28;281;0;0;0;0;0;0;5,405;N;N;N;5,405;8.5;5.5;2;1;0.00;1.6;12;20;0;0;0;0;0;0;0;0;0;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;135;24;2;#WERT!;2;#WERT!;#WERT!;#WERT!;#WERT!;16;#WERT!
79;Fulda FH/HLB;Hochschul- und Landesbibliothek Fulda;AL066;2;9,557;246;14,566;35,039;9,761;;23,495;299;73;44;9;9;;;;;456;68;748,188;16,492;9,006;553,859;431;;20,865;76;98;2,286;2,009;9,157;910;1;820;19,126;234;23;4,238;339;17,253;1,534;3,927;1;0;358;852;2,043;671;0;1,002,990;872;423,926;;;;10,695;N;347,150;1,988;183,687;16;25,190;14,884;6,629;23,069;0;0;16,088;826;735;5;44;16,823;875;1,008,678;1,006,297;446,996;655;0;;20,851;146,138;42,798;2,474,794;3,476,922;;;;;471,923;201,816;34,735;;;407,492;;568;5,973;;3;2;1;;;19,395;;;;;4,248;3,212;0;0;2,414;2,903;0;0;184;477;0;0;66;205;0;0;19,136;2,586;9,394;563;12,378;46.21;22.64;18.32;5.25;;4.19;5;243;2;2;;;;;;;;;;174,234;13,712;39,697;332;178;6,412;5,141;1,261;111;11;27,267;7,384;3,309;274;20;10,250;7,390;2,755;187;27;32,018;16,281;7,915;592;101;47,966;21,489;7,668;734;70;17,467;11,657;5,650;347;49;133,096;26,312;23,520;732;132;146,618;86,665;13,986;690;88;7,547;2,376;1,541;108;15;3,476;3,232;244;180;7;50,869;11,532;6,693;317;37;1,052;523;492;29;6;4,550;1,407;235;32;3;470;203;267;8;2;2,976;2,486;440;106;8;105,958;23,166;16,087;545;64;36,235;1,668;1,239;46;12;2,300;629;1,671;19;7;7,419;6,040;1,282;128;17;578;360;199;6;2;38,000;18,450;14,589;381;39;2,520;711;1,593;26;19;14,697;11,545;2,973;336;32;8,428;2,911;2,670;95;32;4,970;2,876;1,239;134;20;9,158;4,620;1,732;117;18;20,831;16,303;1,912;1,224;10;37,252;26,858;4,800;1,901;51;6,741;2,857;3,277;187;16;1,735;1,323;412;86;4;1,091;1,069;0;69;0;5,840;4,828;139;378;1;25,191;16,578;7,779;484;71;13,328;8,743;3,633;480;62;57;0;47;5;42;2;609;0.407580591;238.7;8.53;39;#DIV/0!
80;Fulda Priestersem.;Bibliothek des Bischöflichen Priesterseminars | Hauptbibliothek der Theologischen Fakultät Fulda;DA774;4;145;15;487;1,647;102;33;291;240;38;85;2;25;1,958;522;129;1,200;40;3;349,856;6,282;47;124,943;N;N;N;N;N;N;N;N;N;N;N;N;N;0;N;N;N;N;N;0;0;0;N;N;N;N;N;N;N;N;N;;N;N;N;650;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;125,558;125,493;146;0;0;0;N;N;N;N;N;145,090;0;215;145,305;5,530;5,269;125;N;N;9,150;;0;0;0;0;0;0;33,267;0;0;0;0;0;0;86;168;N;N;86;168;N;N;4;30;N;N;16;43;N;N;N;N;N;N;N;4.5;;3.5;1;0.00;1;0.00;11;4;1;0;0;3;650;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;0;N;N;N;N;N;N;N;N;N;N;N;N;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;N;N;N;N;0;0;0;0;0;0;0;0;N;N;0;0;0;0;0;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;N;N;0;N;N;N;N;0;0;0;N;N;0;N;N;N;N;0;N;N;100;3263;250;34;57;169;0;#WERT!;#WERT!;#WERT!;16;0.1
81;Furtwangen HS;Hochschule Furtwangen University HFU;AY686;3;6,521;341;3,952;15,562;13,478;414;1,051;277;66;0;0;0;1,513;1,321;0;83;229;17;62,721;2,094;2,848;99,637;0;N;0;0;0;0;0;0;0;0;0;N;1,242;N;N;0;0;0;0;0;0;0;0;0;0;0;N;25,495;245,327;157,244;110,561;0;2,499;22;134,766;290;30,314;17;28,471;23,084;4,920;N;N;N;2,094;25,495;0;0;0;2,094;25,495;344,967;344,967;245,327;1,475;0;0;N;76,362;N;;421,329;421,329;0;14,673;436,002;46,341;21,516;1,318;N;N;184,418;;141;3,155;0;0;0;0;N;0;7,689;N;N;2,300,000;0;880;1,830;0;0;395;1,644;0;0;26;294;0;0;9;254;0;0;N;N;N;N;N;7.1;2.8;4.3;0.00;0.00;2;0.00;62.5;0;0;0;0;0;0;0;0;0;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;193;33;1;27;0;460;#DIV/0!;106.61;2.28;55;3.4
82;Gelsenkirchen FH;Westfälische Hochschule Gelsenkirchen Bocholt Recklinghausen    Hochschulbibliothek;BY710;3;8,853;497;5,314;N;N;N;N;245;55;0;0;0;3,408;3,313;95;0;366;84;193,601;4,165;6,389;233,753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;N;N;251,099;N;N;0;595;N;N;N;68,535;N;15,568;9,422;2,797;N;N;N;4,030;N;0;0;0;4,030;N;566,813;561,939;328,068;0;0;0;4,874;N;0;N;566,813;565,369;1,444;0;566,813;123,875;79,894;4,433;N;N;N;;N;N;0;0;0;0;N;N;2,356;N;N;N;N;2,045;1,063;0;0;915;956;0;0;3;268;0;0;0;257;0;0;N;N;0;0;0;9.94;2.98;5.96;1;0.00;1.69;N;N;0;0;0;0;0;0;0;0;0;0.00;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45;354;39;1;#WERT!;0;#WERT!;#WERT!;106.66;#WERT!;#WERT!;0.3
