BQ041;2012;Aachen FHB;4;11419;374;10624;1518;NULL;NULL;NULL;NULL;328;77;0;0;1;2357;2112;132;NULL;113;0;335;63;188935;11014;8010;443070;12085;471;0;0;64818;6030;4160;184338;0;0;0;0;665;0;0;0;NULL;NULL;NULL;NULL;NULL;8;NULL;81;0;0;0;0;0;0;0;0;0;0;0;0;NULL;4;NULL;181;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13941;1689;269;131405;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;109;8;2;75882;588;71122;488;71122;0;0;12;1853;27;17046;5533;4523;14317;0;5181;30;3;90;2;9649;1671;0;0;1365;21;11014;1692;595559;588792;145722;NULL;0;NULL;6767;174775;40700;0;0;2407;1088763;122353;0;1981450;2108814;442267;0;96668;2205482;277526;113206;NULL;164320;0;7878;68945;NULL;NULL;497280;308520;334;4120;NULL;NULL;NULL;NULL;158517;26567;7160;56791;42955;NULL;NULL;3984;2096;4;0;0;0;1438;1817;1;0;0;0;3;65;0;0;0;0;0;392;0;0;0;0;0;3851;NULL;0;0;3851;22.12;12.6;7.52;2;0.00;0.00;1.48;36;71;0;0;0;0;0;0;0;0;0;0.00;0;71335;14027;9380;409;69;250;149;0;6;0;2424;2084;0;73;0;38;38;0;1;0;1047;795;0;19;0;908;750;0;34;0;300;157;0;6;0;92151;59915;9010;1711;47;21927;12800;2268;427;12;2931;53;720;2;6;19169;13861;0;430;0;37230;22550;3552;549;31;12792;11324;161;258;2;44893;13739;425;277;3;181;77;0;2;0;7670;5524;188;101;2;10781;5431;502;102;1;31447;14141;1725;360;6;26973;15878;1095;311;7;55251;22898;4580;559;23;49863;38151;3042;788;20;308;0;0;0;0;10467;2323;1149;41;8;75579;51444;8575;1037;74;0;0;0;0;0;110;0;0;0;0;126;53;0;2;0;1952;911;0;42;0;4421;1380;0;95;0;5095;213;0;14;0;0;0;0;0;0;0;0;0;0;0;1052;433;0;35;0;121;98;0;5;0;0;0;0;0;0
AJ082;2012;Aachen UB RWTH;2;37917;2520;44821;5322;NULL;NULL;NULL;NULL;348;108;72;1;3;11303;3402;978;NULL;772;6151;503;59;1175761;18012;3190;817769;216148;1723;0;0;94790;7555;2957;201951;2;0;0;0;1441;13;0;0;3308511;4569;2256;23195;0;0;0;0;0;0;0;0;0;0;0;0;3275317;0;0;0;54016;4567;2256;23195;43836;0;0;0;0;0;0;0;39968;0;0;0;3868;0;0;0;95;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;3;0;0;0;0;0;0;0;16807;2723;11;766002;NULL;NULL;NULL;NULL;NULL;0;0;0;0;461;48;0;546394;1026;230610;837;229902;NULL;NULL;41;3988;146;22916;11389;2597;1945280;0;NULL;NULL;99;51700;90;13856;2795;569;0;4146;27;18571;2822;3751088;3631411;2800751;NULL;0;NULL;17495;893527;228113;2982;0;28627;5650846;42011;18998;10356470;10007155;900000;59200;229106;10295461;796993;329807;90530;467186;0;49908;NULL;NULL;14505;734689;1042450;366;2941;NULL;NULL;NULL;NULL;NULL;NULL;77522;1394460;641585;NULL;NULL;37791;39450;47;174;0;0;22571;35497;47;139;0;0;81;452;0;57;0;0;2543;11328;0;0;0;0;492;16793;1272;4488;NULL;NULL;130;77;42;12;1;0.00;15.2;38;298;133;0;6;21;106;NULL;940233;2597;5099252;NULL;NULL;72908;6161;13187;229;53;16533;10465;1165;154;11;28703;4927;1182;127;4;7474;3566;642;60;3;13432;4785;1670;278;12;26955;6434;2978;342;19;9328;2567;1368;145;29;160228;38752;5656;1149;30;46271;1541;6162;30;24;63737;597;50;42;1;76397;5891;13992;470;10;130307;20115;13913;654;29;203729;15720;34184;271;7;393264;10209;25546;177;20;101163;13788;340;218;2;219195;18401;2043;302;4;1074175;101521;50362;2951;273;289728;9686;2505;133;10;289941;28265;9677;909;55;1183302;37672;5033;863;16;66249;14740;25075;331;56;0;0;0;0;0;11769;1390;606;35;6;18744;9521;3686;263;37;700;665;0;11;0;0;0;0;0;0;177787;6799;2151;116;27;33468;10722;310;196;7;19106;11469;1515;296;379;1245;571;0;9;0;10794;6443;536;191;9;0;0;0;0;0;508;299;0;7;0;18654;401;4208;196;49;34076;7237;2273;191;13
DX455;2012;Aalen FH;1;4869;262;4836;170;NULL;NULL;NULL;NULL;284;60;0;0;0;700;500;33;NULL;69;0;36;15;54225;3736;2158;176773;1106;65;0;0;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;65;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12061;1577;NULL;69827;NULL;NULL;NULL;NULL;NULL;139;NULL;NULL;NULL;63;15;0;40132;242;30486;183;30486;0;0;5;433;5;8965;3201;1358;1131;298;NULL;NULL;NULL;NULL;0;3474;NULL;0;0;197;NULL;3671;NULL;248029;248029;71256;NULL;0;NULL;0;21505;2720;0;NULL;0;199196;32181;0;500911;383152;0;16784;24826;424762;118371;39155;NULL;79216;0;1464;69330;NULL;NULL;NULL;NULL;50;2615;NULL;NULL;NULL;NULL;130346;10003;2615;NULL;NULL;NULL;NULL;1026;3179;1;NULL;0;0;395;2900;1;NULL;0;0;26;807;0;0;0;0;6;599;0;0;0;0;0;2153;87;0;NULL;NULL;4.75;2.75;1;1;0.00;0.00;1;0.00;20;1;0;1;0;0;242;54225;NULL;248029;4.75;179196;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL
AL533;2012;Alfter HS;1;977;68;888;40;NULL;NULL;NULL;NULL;NULL;38;NULL;0;1;313;292;12;NULL;18;NULL;40;8;15433;2656;163;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;499;97;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15;14;0;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;NULL;1;0;0;NULL;NULL;7190;NULL;7190;NULL;NULL;12;NULL;0;0;0;0;NULL;NULL;NULL;NULL;0;NULL;0;2746;0;0;0;0;0;2746;0;NULL;NULL;0;NULL;0;NULL;325;NULL;NULL;0;0;NULL;58800;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;23159;11660;0;11489;0;847;5246;NULL;NULL;21658;NULL;12;190;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;2261;0;0;0;0;0;2222;0;0;0;0;0;400;0;0;0;NULL;0;NULL;NULL;NULL;NULL;0;0;NULL;NULL;NULL;NULL;NULL;2;0.5;1.5;0.00;0.00;0.00;NULL;12;9;0;0;0;0;0;0;0;0;0;0.00;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AL054;2012;Amberg/Oberpf.  SB;1;NULL;NULL;1532;NULL;NULL;NULL;NULL;NULL;244;36;83;5;9;1971;438;67;NULL;41;1425;21;12;125301;1215;0;45585;NULL;NULL;NULL;NULL;0;0;0;0;308;0;0;0;NULL;0;0;0;1350;0;0;0;200;0;0;0;1150;0;0;0;95;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;108;0;0;0;NULL;0;0;0;NULL;0;0;0;617;0;0;0;165;0;0;0;1;0;0;0;450;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;120;10369;108;10369;0;0;1;52;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1048;3;NULL;NULL;167;0;1215;3;47300;46024;439;NULL;0;NULL;1276;121025;9920;0;4257;95568;NULL;0;0;172417;168007;NULL;0;4410;172417;11421;7510;NULL;3911;NULL;147;77;NULL;NULL;24156;NULL;67;740;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1562;5875;0;0;0;0;1102;5597;0;0;0;0;43;339;0;0;0;0;0;0;NULL;NULL;NULL;NULL;0;1216;NULL;3801;NULL;NULL;4.5;3;1;0.00;0.00;0.00;0.00;4;11;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
EX801;2012;Amberg/Oberpf. FH;2;3124;88;3428;700;NULL;NULL;NULL;NULL;223;168;8;0;0;1538;1482;149;NULL;57;18;177;30;66861;2676;228;84412;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;778;32;0;1209;5;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1209;355;0;0;0;320;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21522;1009;3;58862;NULL;NULL;NULL;NULL;NULL;944;51;3;1962;64;2;0;30735;191;27984;148;27984;0;0;4;580;0;7800;4090;1796;22711;0;1795;1;1325;2231;0;2468;2334;0;0;240;0;2708;2334;197471;195178;81573;NULL;0;NULL;2293;99391;10787;0;0;75114;264733;71286;0;632881;616151;195644;0;16730;632881;51325;27600;0;23725;NULL;1655;540;NULL;NULL;84957;69471;87;668;NULL;NULL;NULL;NULL;216652;NULL;1026;7390;81989;NULL;NULL;2221;3062;5;3;0;0;2181;2746;5;2;0;0;65;308;4;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;5.75;3.75;2;0.00;0.5;0.00;0.32;1;37;0;0;0;0;0;0;0;0;0;0.00;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
EZ020;2012;Ansbach FHB;1;2598;60;3132;681;NULL;NULL;NULL;NULL;238;80;0;0;0;1197;1088;85;NULL;24;0;184;13;66442;5530;297;174834;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;15801;2483;0;62956;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;142;15816;102;15816;NULL;NULL;5;NULL;2;8515;8515;8515;NULL;0;NULL;NULL;1874;NULL;0;3047;2483;0;0;136;NULL;3183;2483;237790;200564;62956;NULL;0;NULL;1249;NULL;NULL;NULL;NULL;NULL;266650;0;0;504440;504440;96407;0;0;504440;59882;30918;9971;28964;NULL;1680;477;NULL;NULL;120438;NULL;274;1824;NULL;NULL;NULL;NULL;266995;NULL;NULL;NULL;75085;NULL;NULL;1800;2614;1;0;0;0;1748;2432;1;0;0;0;12;297;0;0;0;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;7;4.5;2.5;0.00;0.00;0.00;0.12;0.00;43;1;0;1;0;0;142;66442;8515;237790;7;270000;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AG127;2012;Ansbach SB;1;NULL;NULL;1297;NULL;NULL;NULL;NULL;NULL;246;36;70;9;18;874;NULL;NULL;NULL;NULL;NULL;36;4;124498;2143;79;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;94;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;507;NULL;NULL;NULL;150;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;350;NULL;NULL;NULL;173;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;714;145;0;1662;NULL;NULL;NULL;NULL;NULL;427;25;NULL;NULL;32;0;0;0;249;6976;89;6976;NULL;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1655;89;0;0;488;11;2143;100;52990;48775;1662;NULL;0;NULL;2553;44481;3752;0;1764;25059;NULL;NULL;NULL;NULL;NULL;NULL;NULL;1613;NULL;12277;8120;0;4157;NULL;219;88;8973;NULL;17785;NULL;36;321;NULL;NULL;NULL;NULL;101303;NULL;NULL;NULL;NULL;NULL;NULL;835;5564;6;0;19;1;801;5017;3;0;16;1;37;527;3;0;16;1;0;0;0;0;0;0;0;2677;534;969;NULL;NULL;4;3;1;NULL;NULL;0.38;0.00;6;16;1;1;NULL;NULL;NULL;249;124499;NULL;52990;4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
AK128;2012;Aschaffenburg HofB;1;NULL;NULL;1246;0;NULL;NULL;NULL;NULL;243;30;92;3;11;680;182;83;NULL;49;356;27;5;130356;1559;229;50123;2431;2;0;0;0;0;0;0;755;0;0;0;NULL;NULL;NULL;NULL;24368;0;0;0;127;0;0;0;21;0;0;0;24220;0;0;0;0;0;0;0;0;0;0;0;3179;15;0;666;0;0;0;0;3112;0;0;0;67;15;0;666;228;0;0;0;180;0;0;0;NULL;NULL;NULL;NULL;9;0;0;0;1;0;0;0;38;0;0;0;4;1;0;0;1;0;0;0;813;77;0;1624;NULL;NULL;NULL;NULL;NULL;550;75;0;1624;76;2;0;0;109;4631;65;4631;0;0;2;NULL;0;51;0;0;0;0;51;0;0;0;0;1292;76;0;0;137;4;1429;80;49959;48369;1624;NULL;0;NULL;1590;36035;10077;0;4282;16493;NULL;2737;3000;85994;85994;0;0;273;86267;9742;5745;0;3746;NULL;251;129;NULL;NULL;13332;NULL;77;564;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2093;5489;0;0;0;0;1383;3832;0;0;0;0;16;436;0;0;0;0;2088;5489;0;0;0;0;0;1474;NULL;452;NULL;NULL;3.5;2.5;1;0.00;0.00;0.00;0.00;0.5;7;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
DZ488;2012;Aschaffenburg TH;1;2848;95;5108;561;NULL;NULL;NULL;NULL;271;62;20;1;0;793;555;68;NULL;37;133;110;13;42518;2454;2898;117990;606;153;154;0;0;0;0;0;0;0;0;0;0;0;0;0;378;116;0;2613;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;377;116;0;2613;55;0;0;0;0;0;0;0;0;0;0;0;55;0;0;NULL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10970;712;667;81928;NULL;NULL;NULL;NULL;NULL;984;37;8;NULL;11;0;0;18727;176;25238;147;25238;0;0;5;2007;1;3806;3666;1423;34291;0;NULL;NULL;124;NULL;NULL;2573;836;0;0;208;2;2781;838;262059;262059;116219;NULL;0;NULL;1728;34963;18295;0;0;0;258296;124960;150000;830278;830278;245166;0;4483;834761;64941;35660;0;29281;NULL;5868;910;NULL;NULL;90181;NULL;233;2168;NULL;NULL;NULL;NULL;264060;26090;1605;32234;167501;NULL;NULL;3095;3353;2;0;0;0;3014;2160;2;0;0;0;58;769;0;0;0;0;0;0;0;0;0;0;0;2570;NULL;0;NULL;NULL;5.5;2.5;3;0.00;0.00;0.00;0.95;0.00;22;1;0;0;1;0;176;42518;1423;262059;5.5;258296;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
